acc0	acc1	acc2	gyro0	gyro1	gyro2	mag0	mag1	mag2	x	y	z	beta	Qx	Qy	Qz	Qw	delta_t	delta_x	delta_y	delta_z
0.0051	-0.0057	-0.0163	-0.0222	-0.0265	-0.0159	-0.5162	-0.7221	-0.5934	-0.555	0.221	0.402	-0.0102	-0.006	-0.016	0.001	-1.0	0.0801	0.2	0.0	0.0
-0.0259	0.0413	0.0017	-0.0273	0.0171	-0.0122	-0.5551	-0.7084	-0.4286	-0.554	0.221	0.402	-0.0116	-0.007	-0.018	-0.002	-1.0	0.09	0.1	0.0	0.0
-0.0579	-0.0397	0.0027	-0.0375	0.0187	-0.0156	-0.5162	-0.8087	-0.5934	-0.552	0.221	0.402	-0.0108	-0.008	-0.017	0.0	-1.0	0.09	0.2	0.0	0.0
-0.0169	0.0343	0.0187	-0.0159	-0.0553	0.0005	-0.5551	-0.6674	-0.5275	-0.546	0.221	0.402	-0.0107	-0.005	-0.017	-0.001	-1.0	0.3501	0.6	0.0	0.0
-0.0029	-0.0407	0.0037	0.0063	-0.0514	0.0085	-0.5421	-0.7084	-0.4615	-0.544	0.221	0.402	-0.0107	-0.007	-0.017	-0.001	-1.0	0.099	0.2	0.0	0.0
0.0101	0.0023	-0.0073	-0.0085	-0.0397	0.0037	-0.4903	-0.7084	-0.6374	-0.543	0.221	0.401	-0.0104	-0.005	-0.016	-0.001	-1.0	0.0801	0.1	0.0	-0.1
-0.0059	-0.0377	-0.0243	-0.0074	0.0187	0.0157	-0.5551	-0.6674	-0.4945	-0.538	0.221	0.401	-0.0103	-0.008	-0.016	0.001	-1.0	0.243	0.5	0.0	0.0
0.0001	-0.0147	-0.0213	0.0501	-0.0031	0.0476	-0.568	-0.6264	-0.3297	-0.536	0.221	0.401	-0.01	-0.005	-0.016	-0.001	-1.0	0.0801	0.2	0.0	0.0
0.0681	0.0133	0.0447	0.0336	0.007	0.0377	-0.5421	-0.6128	-0.4615	-0.535	0.221	0.401	-0.01	-0.006	-0.016	0.001	-1.0	0.081	0.1	0.0	0.0
-0.0419	0.0393	-0.0193	-0.0393	-0.0459	0.0054	-0.5162	-0.6948	-0.6374	-0.525	0.221	0.4	-0.0091	-0.006	-0.014	0.0	-1.0	0.4851	1.0	0.0	-0.1
0.0341	-0.0117	-0.0203	-0.0438	-0.0654	0.0085	-0.5292	-0.7084	-0.4945	-0.524	0.221	0.4	-0.0092	-0.005	-0.014	0.0	-1.0	0.0801	0.1	0.0	0.0
0.0301	0.0193	0.0187	-0.0199	0.0249	-0.0119	-0.5292	-0.6538	-0.5275	-0.518	0.221	0.399	-0.0098	-0.006	-0.015	0.001	-1.0	0.3231	0.6	0.0	-0.1
-0.0029	-0.0417	-0.0023	-0.0063	0.0545	-0.0125	-0.5162	-0.6948	-0.4945	-0.516	0.221	0.399	-0.0094	-0.005	-0.015	0.0	-1.0	0.09	0.2	0.0	0.0
-0.0259	-0.0097	0.0027	-0.0176	0.0576	-0.0329	-0.5162	-0.6948	-0.5275	-0.51	0.221	0.399	-0.0101	-0.006	-0.016	0.001	-1.0	0.3231	0.6	0.0	0.0
-0.0269	-0.0187	-0.0053	0.0051	0.0335	-0.0372	-0.4903	-0.7221	-0.6374	-0.508	0.221	0.398	-0.0098	-0.006	-0.015	0.0	-1.0	0.081	0.2	0.0	-0.1
0.0111	-0.0707	-0.0283	-0.0057	0.0786	-0.045	-0.5032	-0.7494	-0.5275	-0.506	0.221	0.399	-0.0107	-0.006	-0.017	-0.001	-1.0	0.081	0.2	0.0	0.1
-0.0169	-0.0447	0.0147	-0.0029	0.1323	-0.0588	-0.5292	-0.6674	-0.4945	-0.505	0.221	0.398	-0.0103	-0.005	-0.016	0.0	-1.0	0.081	0.1	0.0	-0.1
-0.0099	-0.0497	0.0107	-0.0614	-0.056	0.0431	-0.581	-0.5991	-0.3626	-0.496	0.221	0.397	-0.0098	-0.006	-0.015	0.0	-1.0	0.4032	0.9	0.0	-0.1
0.0161	0.0123	0.0097	0.021	-0.0996	0.0898	-0.5421	-0.6128	-0.4286	-0.495	0.221	0.397	-0.0096	-0.005	-0.015	0.001	-1.0	0.081	0.1	0.0	0.0
0.0721	0.0703	0.0207	0.0154	-0.0771	0.092	-0.5551	-0.6674	-0.4945	-0.493	0.221	0.397	-0.0092	-0.004	-0.014	0.0	-1.0	0.09	0.2	0.0	0.0
-0.0019	0.0393	-0.0143	-0.0011	-0.0405	-0.0045	-0.5032	-0.7221	-0.5934	-0.485	0.221	0.397	-0.01	-0.006	-0.016	-0.003	-1.0	0.4041	0.8	0.0	0.0
0.0451	0.0043	-0.0103	-0.0688	-0.0312	-0.0079	-0.581	-0.6538	-0.5275	-0.484	0.221	0.397	-0.009	-0.005	-0.014	-0.002	-1.0	0.0801	0.1	0.0	0.0
0.0251	-0.0437	0.0117	-0.025	0.0156	-0.0051	-0.5421	-0.6401	-0.4286	-0.482	0.221	0.397	-0.0091	-0.004	-0.014	-0.003	-1.0	0.081	0.2	0.0	0.0
-0.0389	-0.0057	0.0107	0.025	0.021	-0.0037	-0.4644	-0.7358	-0.6374	-0.481	0.221	0.397	-0.0094	-0.005	-0.015	-0.002	-1.0	0.099	0.1	0.0	0.0
0.0061	-0.0587	-0.0093	-0.1064	0.0163	-0.0292	-0.5551	-0.7494	-0.5275	-0.476	0.221	0.396	-0.0091	-0.006	-0.014	-0.001	-1.0	0.2421	0.5	0.0	-0.1
-0.0769	0.0253	0.0177	0.004	0.0148	-0.0042	-0.568	-0.6674	-0.2308	-0.475	0.221	0.396	-0.0096	-0.006	-0.015	-0.001	-1.0	0.081	0.1	0.0	0.0
-0.0259	-0.0677	-0.0223	-0.0507	-0.0296	-0.0305	-0.5162	-0.7221	-0.5604	-0.468	0.221	0.396	-0.0095	-0.008	-0.015	-0.002	-1.0	0.3231	0.7	0.0	0.0
0.0201	0.0053	-0.0013	-0.0142	-0.0288	-0.0279	-0.5551	-0.6264	-0.3626	-0.467	0.221	0.396	-0.0093	-0.006	-0.015	-0.002	-1.0	0.081	0.1	0.0	0.0
0.0331	0.0733	0.0077	0.0171	-0.0366	0.0122	-0.5032	-0.6674	-0.4615	-0.462	0.221	0.396	-0.0093	-0.006	-0.015	-0.002	-1.0	0.2511	0.5	0.0	0.0
0.0131	-0.0027	-0.0353	-0.0592	0.0101	0.0062	-0.4773	-0.7084	-0.5604	-0.46	0.221	0.396	-0.0096	-0.006	-0.015	-0.003	-1.0	0.081	0.2	0.0	0.0
-0.0189	-0.0037	-0.0233	-0.0393	0.0288	0.0128	-0.5421	-0.5991	-0.2967	-0.459	0.221	0.396	-0.0094	-0.005	-0.015	-0.002	-1.0	0.0801	0.1	0.0	0.0
-0.0519	0.0293	0.0377	-0.0051	0.007	0.0216	-0.4773	-0.6674	-0.4615	-0.457	0.221	0.395	-0.0094	-0.006	-0.015	-0.002	-1.0	0.081	0.2	0.0	-0.1
-0.0779	0.1023	0.0417	0.0233	0.0903	0.0172	-0.5421	-0.5854	-0.2637	-0.449	0.221	0.394	-0.0091	-0.005	-0.014	-0.002	-1.0	0.4041	0.8	0.0	-0.1
-0.0409	-0.0097	0.0007	-0.0478	-0.0327	0.0034	-0.4644	-0.6401	-0.3956	-0.447	0.221	0.394	-0.0098	-0.004	-0.015	-0.003	-1.0	0.081	0.2	0.0	0.0
0.0451	0.0923	0.0157	0.0136	-0.1175	0.0342	-0.5162	-0.6538	-0.5934	-0.446	0.221	0.394	-0.0092	-0.004	-0.015	-0.002	-1.0	0.09	0.1	0.0	0.0
0.0771	0.0193	-0.0013	-0.0694	-0.0109	0.0148	-0.5292	-0.5991	-0.2967	-0.444	0.221	0.394	-0.0094	-0.004	-0.015	-0.001	-1.0	0.0801	0.2	0.0	0.0
-0.0019	0.0283	-0.0203	-0.0182	0.049	0.0228	-0.4514	-0.6674	-0.4615	-0.442	0.221	0.394	-0.0093	-0.005	-0.015	-0.002	-1.0	0.081	0.2	0.0	0.0
-0.0399	-0.0227	0.0047	-0.025	-0.0521	-0.0003	-0.4644	-0.6128	-0.4615	-0.436	0.22	0.393	-0.009	-0.004	-0.014	-0.002	-1.0	0.3231	0.6	-0.1	-0.1
-0.0129	-0.0147	0.0167	-0.0074	-0.1051	-0.0045	-0.4384	-0.7221	-0.5934	-0.434	0.221	0.393	-0.0087	-0.005	-0.014	-0.001	-1.0	0.081	0.2	0.1	0.0
0.0241	0.0193	0.0097	0.0034	-0.0966	-0.0046	-0.4514	-0.7221	-0.5934	-0.433	0.221	0.393	-0.009	-0.005	-0.014	-0.002	-1.0	0.081	0.1	0.0	0.0
0.0391	0.0203	-0.0023	-0.0529	-0.0335	-0.0258	-0.4384	-0.6401	-0.4945	-0.431	0.22	0.393	-0.0091	-0.004	-0.014	-0.003	-1.0	0.0801	0.2	-0.1	0.0
-0.0429	-0.0627	-0.0173	-0.0432	0.028	-0.0256	-0.4903	-0.6948	-0.4615	-0.424	0.221	0.393	-0.0088	-0.005	-0.014	-0.001	-1.0	0.4041	0.7	0.1	0.0
-0.0359	-0.0617	0.0097	-0.004	0.0039	-0.0247	-0.5032	-0.6811	-0.4945	-0.422	0.221	0.393	-0.009	-0.005	-0.014	0.001	-1.0	0.081	0.2	0.0	0.0
0.0071	-0.0267	0.0137	0.0495	0.0226	-0.0303	-0.4384	-0.7084	-0.5934	-0.421	0.22	0.392	-0.0094	-0.004	-0.015	0.001	-1.0	0.081	0.1	-0.1	-0.1
0.0011	-0.0357	-0.0383	0.0176	0.0755	-0.0452	-0.4644	-0.6948	-0.5604	-0.419	0.22	0.392	-0.0091	-0.004	-0.014	0.0	-1.0	0.0801	0.2	0.0	0.0
0.0181	0.0343	-0.0173	0.0063	0.0008	0.0375	-0.5162	-0.6264	-0.3297	-0.412	0.22	0.392	-0.0099	-0.005	-0.016	0.001	-1.0	0.3411	0.7	0.0	0.0
0.0191	0.0033	-0.0163	-0.0194	-0.0039	0.0457	-0.5032	-0.6264	-0.4615	-0.411	0.22	0.392	-0.0105	-0.005	-0.016	0.0	-1.0	0.081	0.1	0.0	0.0
0.0261	-0.0127	-0.0143	-0.0381	-0.0553	0.0646	-0.5292	-0.5581	-0.2967	-0.409	0.22	0.392	-0.0111	-0.006	-0.017	0.0	-1.0	0.081	0.2	0.0	0.0
0.0951	0.0203	0.0377	0.0489	-0.0475	0.0963	-0.5292	-0.5718	-0.2967	-0.407	0.22	0.392	-0.0108	-0.005	-0.017	0.0	-1.0	0.081	0.2	0.0	0.0
0.0391	-0.0647	-0.0043	-0.0131	-0.0257	-0.0188	-0.4903	-0.6264	-0.4615	-0.401	0.22	0.391	-0.0108	-0.006	-0.017	0.001	-1.0	0.3231	0.6	0.0	-0.1
0.0341	0.0603	0.0217	0.054	-0.0047	-0.0083	-0.5162	-0.6264	-0.3956	-0.399	0.22	0.391	-0.0101	-0.006	-0.016	0.001	-1.0	0.0801	0.2	0.0	0.0
0.0191	0.0733	-0.0013	-0.0717	0.0132	-0.0114	-0.4644	-0.6538	-0.4286	-0.397	0.22	0.39	-0.0099	-0.005	-0.015	0.0	-1.0	0.09	0.2	0.0	-0.1
0.0261	-0.0337	-0.0023	-0.0216	0.0693	-0.0191	-0.5032	-0.6811	-0.3626	-0.39	0.22	0.39	-0.0094	-0.004	-0.015	0.001	-1.0	0.4041	0.7	0.0	0.0
-0.0219	-0.0327	-0.0213	-0.041	0.0825	-0.0236	-0.4903	-0.6401	-0.5275	-0.388	0.22	0.39	-0.009	-0.004	-0.014	0.0	-1.0	0.081	0.2	0.0	0.0
0.1021	-0.0157	0.1177	-0.0319	0.0685	0.0091	-1.1728	-0.5444	1.033	-0.387	0.22	0.39	-0.0093	-0.003	-0.015	0.0	-1.0	0.081	0.1	0.0	0.0
0.1211	-0.3427	-0.0763	0.0045	0.1682	0.1468	-0.3866	-0.7494	-0.5604	-0.385	0.22	0.39	-0.0094	-0.004	-0.015	0.001	-1.0	0.0801	0.2	0.0	0.0
-0.1919	-0.1507	-0.2133	-0.2248	-0.0062	0.6892	-0.4255	-0.6948	-0.7363	-0.377	0.22	0.389	-0.01	-0.004	-0.016	0.0	-1.0	0.4041	0.8	0.0	-0.1
-0.0039	0.1143	0.0117	0.0353	-0.19	0.6404	-0.3866	-0.7084	-0.9011	-0.376	0.22	0.389	-0.0101	-0.006	-0.016	0.0	-1.0	0.081	0.1	0.0	0.0
0.2141	0.0473	0.1287	-0.0654	-0.0319	0.5585	-0.3737	-0.6811	-0.8022	-0.374	0.22	0.389	-0.0095	-0.004	-0.015	0.001	-1.0	0.081	0.2	0.0	0.0
-0.0359	-0.2017	-0.0193	-0.07	0.1168	0.5529	-0.4255	-0.5854	-0.7363	-0.373	0.22	0.389	-0.0103	-0.004	-0.016	-0.002	-1.0	0.0801	0.1	0.0	0.0
-0.1539	0.0913	0.0127	0.0085	-0.0701	0.6273	-0.4514	-0.6128	-0.7692	-0.367	0.22	0.388	-0.0099	-0.005	-0.016	0.0	-1.0	0.3231	0.6	0.0	-0.1
-0.0279	-0.0697	-0.0333	-0.1001	-0.2553	0.6135	-0.4125	-0.6128	-0.8352	-0.365	0.22	0.388	-0.0109	-0.003	-0.017	-0.002	-1.0	0.081	0.2	0.0	0.0
0.1261	-0.0577	0.0097	-0.0444	-0.2156	0.6225	-0.4773	-0.5991	-0.7033	-0.363	0.22	0.388	-0.0096	-0.003	-0.015	-0.002	-1.0	0.081	0.2	0.0	0.0
0.2001	0.0233	0.0937	-0.0319	-0.0319	0.6406	-0.4903	-0.5308	-0.7692	-0.362	0.22	0.388	-0.0099	-0.003	-0.016	0.0	-1.0	0.09	0.1	0.0	0.0
-0.0159	-0.0397	0.0037	0.0495	0.0233	0.6486	-0.5421	-0.5444	-0.6374	-0.354	0.22	0.387	-0.0093	-0.003	-0.015	0.001	-1.0	0.4212	0.8	0.0	-0.1
-0.0069	0.0163	0.0457	0.004	-0.0771	0.6403	-0.5162	-0.5581	-0.7363	-0.352	0.22	0.387	-0.0093	-0.004	-0.015	0.001	-1.0	0.081	0.2	0.0	0.0
0.0331	-0.0237	0.0037	-0.0262	-0.0584	0.6452	-0.5032	-0.5854	-0.7033	-0.35	0.22	0.387	-0.0097	-0.004	-0.015	-0.001	-1.0	0.099	0.2	0.0	0.0
0.0001	-0.0197	-0.0423	-0.004	-0.0257	0.6662	-0.568	-0.5581	-0.5604	-0.349	0.22	0.387	-0.0092	-0.004	-0.014	0.0	-1.0	0.081	0.1	0.0	0.0
-0.2189	0.0343	-0.0653	0.004	-0.0312	0.6292	-0.5421	-0.5171	-0.5604	-0.341	0.22	0.387	-0.0093	-0.003	-0.015	-0.002	-1.0	0.4032	0.8	0.0	0.0
-0.0569	0.1173	0.0817	-0.0404	-0.2413	0.5959	-0.581	-0.5581	-0.4945	-0.34	0.22	0.387	-0.0094	-0.002	-0.015	-0.002	-1.0	0.081	0.1	0.0	0.0
0.1231	-0.0657	-0.0383	-0.0398	-0.1643	0.6416	-0.6069	-0.5171	-0.5604	-0.338	0.22	0.387	-0.0095	-0.004	-0.015	-0.003	-1.0	0.081	0.2	0.0	0.0
0.0051	0.0963	-0.0143	-0.0114	-0.0786	0.6656	-0.594	-0.5581	-0.6703	-0.332	0.22	0.386	-0.009	-0.002	-0.014	-0.002	-1.0	0.3231	0.6	0.0	-0.1
-0.0579	0.0283	0.0407	-0.058	-0.0265	0.6603	-0.6199	-0.5034	-0.6703	-0.33	0.22	0.386	-0.0089	-0.002	-0.014	-0.003	-1.0	0.081	0.2	0.0	0.0
-0.0679	-0.1967	0.0177	-0.0091	-0.1666	0.6289	-0.5551	-0.4487	-0.5934	-0.329	0.22	0.386	-0.0097	-0.001	-0.015	-0.003	-1.0	0.081	0.1	0.0	0.0
0.0511	0.0703	0.0037	0.0808	-0.2367	0.6627	-0.568	-0.4351	-0.7033	-0.327	0.22	0.386	-0.01	-0.001	-0.016	-0.004	-1.0	0.0801	0.2	0.0	0.0
0.1131	0.0363	0.0947	0.0717	-0.1355	0.6605	-0.581	-0.3667	-0.6374	-0.319	0.22	0.385	-0.0105	0.0	-0.016	-0.004	-1.0	0.4221	0.8	0.0	-0.1
0.1861	0.1133	0.0697	-0.1263	-0.0094	0.6513	-0.594	-0.3349	-0.7033	-0.317	0.219	0.385	-0.011	-0.003	-0.017	-0.002	-1.0	0.0918	0.2	-0.1	0.0
0.0751	-0.2187	-0.1043	-0.0586	0.1175	0.6401	-0.6458	-0.3075	-0.5604	-0.316	0.219	0.385	-0.0108	-0.002	-0.017	-0.003	-1.0	0.0801	0.1	0.0	0.0
-0.0339	0.1043	-0.0293	0.0825	-0.0241	0.6212	-0.6458	-0.3075	-0.6703	-0.314	0.22	0.385	-0.0104	-0.001	-0.016	-0.003	-1.0	0.0918	0.2	0.1	0.0
0.1181	-0.0147	0.0277	0.0768	-0.0996	0.6064	-0.676	-0.2938	-0.5604	-0.306	0.22	0.384	-0.0104	-0.001	-0.016	-0.003	-1.0	0.4032	0.8	0.0	-0.1
-0.0009	0.0763	-0.0263	0.0421	-0.0187	0.6137	-0.6458	-0.3667	-0.5934	-0.304	0.22	0.383	-0.0106	-0.001	-0.017	-0.003	-1.0	0.081	0.2	0.0	-0.1
-0.0239	-0.0387	-0.0763	-0.0546	-0.0848	0.6182	-0.6587	-0.3941	-0.5604	-0.303	0.219	0.384	-0.0114	-0.003	-0.018	-0.003	-1.0	0.081	0.1	-0.1	0.1
0.0451	0.0973	0.0537	0.0068	-0.1144	0.6448	-0.689	-0.3212	-0.4615	-0.301	0.219	0.384	-0.0108	-0.005	-0.017	-0.002	-1.0	0.081	0.2	0.0	0.0
0.1391	0.0173	0.0457	0.0307	-0.0755	0.7029	-0.6199	-0.3075	-0.4945	-0.292	0.219	0.383	-0.0102	-0.005	-0.016	-0.001	-1.0	0.4131	0.9	0.0	-0.1
-0.0369	-0.0067	-0.0513	0.107	-0.0163	0.7057	-0.676	-0.3075	-0.5275	-0.29	0.219	0.383	-0.0102	-0.003	-0.016	-0.003	-1.0	0.081	0.2	0.0	0.0
-0.0779	0.2183	-0.0093	0.07	-0.1464	0.6929	-0.6199	-0.3075	-0.5934	-0.288	0.219	0.383	-0.0095	-0.004	-0.015	-0.002	-1.0	0.081	0.2	0.0	0.0
0.0831	0.0183	0.0397	-0.0478	-0.0996	0.6153	-0.689	-0.2938	-0.6374	-0.281	0.219	0.383	-0.0114	-0.005	-0.018	-0.003	-1.0	0.4068	0.7	0.0	0.0
0.0081	-0.0127	0.0337	-0.0029	0.0008	0.6096	-0.676	-0.2802	-0.4945	-0.277	0.219	0.383	-0.0079	-0.004	-0.012	-0.002	-1.0	0.09	0.4	0.0	0.0
-0.0749	0.0403	-0.0093	0.0387	-0.0179	0.6167	-0.689	-0.2665	-0.5275	-0.276	0.219	0.383	-0.0057	-0.004	-0.009	-0.003	-1.0	0.081	0.1	0.0	0.0
-0.0289	-0.0317	-0.0103	-0.004	-0.0537	0.6816	-0.676	-0.1845	-0.5604	-0.27	0.219	0.383	0.0053	-0.006	0.008	-0.003	-1.0	0.3249	0.6	0.0	0.0
0.1531	-0.0527	0.0467	-0.0091	-0.1448	0.667	-0.7538	-0.0615	-0.4615	-0.259	0.219	0.383	0.0222	-0.004	0.035	-0.004	-0.999	0.4941	1.1	0.0	0.0
0.1141	-0.0547	-0.0183	-0.021	0.0031	0.6932	-0.7538	-0.0478	-0.4945	-0.258	0.219	0.383	0.0243	-0.004	0.038	-0.004	-0.999	0.09	0.1	0.0	0.0
-0.0399	0.0363	-0.0543	0.0051	0.0599	0.7097	-0.7019	-0.1298	-0.7033	-0.256	0.219	0.383	0.0268	-0.003	0.042	-0.004	-0.999	0.0801	0.2	0.0	0.0
-0.0759	-0.0067	-0.0323	-0.0262	-0.0506	0.6949	-0.7019	-0.1298	-0.5934	-0.255	0.219	0.383	0.0294	-0.003	0.046	-0.004	-0.999	0.0765	0.1	0.0	0.0
0.0581	-0.0047	-0.0453	-0.0176	0.1137	0.7131	-0.7149	-0.0615	-0.4615	-0.245	0.219	0.385	0.0449	-0.004	0.07	-0.005	-0.997	0.5094	1.0	0.0	0.2
-0.0799	-0.0087	-0.0253	-0.0051	0.0413	0.7256	-0.7149	-0.0752	-0.5604	-0.243	0.219	0.385	0.047	-0.004	0.074	-0.004	-0.997	0.0774	0.2	0.0	0.0
-0.0299	-0.0497	0.0097	0.0045	-0.1526	0.7379	-0.7408	-0.0342	-0.5934	-0.241	0.219	0.386	0.0496	-0.005	0.078	-0.004	-0.997	0.0792	0.2	0.0	0.1
-0.1619	0.1653	0.0107	0.1178	-0.0615	0.6866	-0.689	-0.0888	-0.5275	-0.233	0.219	0.387	0.063	-0.004	0.099	-0.005	-0.995	0.3231	0.8	0.0	0.1
0.0571	0.0923	0.0427	-0.0268	-0.165	0.6566	-0.6587	-0.0752	-0.6374	-0.231	0.219	0.388	0.0657	-0.006	0.103	-0.006	-0.995	0.0819	0.2	0.0	0.1
0.1201	0.0833	0.0667	0.0922	-0.035	0.6215	-0.7538	-0.0342	-0.4945	-0.224	0.219	0.389	0.0751	-0.004	0.118	-0.005	-0.993	0.3384	0.7	0.0	0.1
0.0781	0.0683	0.0307	-0.0438	0.1199	0.6281	-0.7279	-0.0068	-0.5604	-0.223	0.219	0.389	0.0775	-0.005	0.121	-0.006	-0.993	0.0756	0.1	0.0	0.0
-0.0099	-0.0247	-0.0443	-0.0871	0.1705	0.6603	-0.7667	0.0342	-0.4286	-0.22	0.219	0.389	0.0824	-0.004	0.129	-0.005	-0.992	0.081	0.3	0.0	0.0
-0.0199	-0.0507	-0.0303	-0.0319	0.0802	0.6784	-0.7538	0.0752	-0.4615	-0.218	0.219	0.39	0.0852	-0.006	0.133	-0.005	-0.991	0.0819	0.2	0.0	0.1
0.0211	0.0283	0.0287	0.0119	0.0342	0.6973	-0.7667	0.0615	-0.4615	-0.217	0.219	0.39	0.0877	-0.005	0.137	-0.006	-0.99	0.0792	0.1	0.0	0.0
0.0871	-0.0387	-0.0053	-0.0239	0.056	0.6986	-0.6328	-0.0068	-0.7033	-0.211	0.219	0.39	0.0978	-0.004	0.153	-0.004	-0.988	0.342	0.6	0.0	0.0
-0.1639	-0.0237	-0.0763	0.0029	0.095	0.6834	-0.7019	0.0068	-0.6374	-0.209	0.219	0.39	0.0998	-0.004	0.156	-0.005	-0.988	0.0738	0.2	0.0	0.0
-0.1959	0.0033	-0.0733	0.0131	-0.1697	0.6975	-0.676	0.0342	-0.7363	-0.207	0.219	0.391	0.1021	-0.006	0.16	-0.004	-0.987	0.0801	0.2	0.0	0.1
0.0131	-0.1347	-0.0183	0.0262	-0.3309	0.6727	-0.7019	0.0478	-0.6374	-0.206	0.219	0.391	0.1057	-0.004	0.165	-0.004	-0.986	0.09	0.1	0.0	0.0
0.0241	0.0343	0.0067	-0.0245	-0.1261	0.7671	-0.7279	0.1481	-0.5934	-0.2	0.219	0.393	0.1152	-0.004	0.18	-0.005	-0.984	0.351	0.6	0.0	0.2
0.1301	-0.1117	-0.0123	-0.0706	-0.1199	0.7264	-0.6458	0.1162	-0.7363	-0.197	0.219	0.394	0.1205	-0.005	0.188	-0.004	-0.982	0.0801	0.3	0.0	0.1
0.0501	0.0773	0.0357	0.0484	0.0062	0.7477	-0.676	0.1025	-0.7033	-0.195	0.219	0.395	0.3841	0.559	-0.119	0.82	-0.029	0.081	0.2	0.0	0.1
-0.0379	-0.0217	0.0067	-0.0762	0.0203	0.7349	-0.6328	0.1162	-0.7033	-0.194	0.219	0.396	0.1252	-0.004	0.195	-0.004	-0.981	0.099	0.1	0.0	0.1
-0.0379	0.0163	-0.0523	-0.0529	-0.0662	0.7045	-0.6587	0.2574	-0.5275	-0.188	0.219	0.399	0.1346	0.005	-0.21	0.004	0.978	0.3267	0.6	0.0	0.3
0.1561	-0.0057	0.0207	-0.074	-0.1783	0.6949	-0.6328	0.2847	-0.5934	-0.186	0.219	0.4	0.1371	0.002	-0.214	0.005	0.977	0.081	0.2	0.0	0.1
0.2431	0.1343	0.1037	-0.1024	0.053	0.6449	-0.6458	0.2437	-0.6374	-0.185	0.219	0.401	0.14	0.004	-0.218	0.003	0.976	0.081	0.1	0.0	0.1
0.0431	-0.0937	-0.0263	-0.0728	0.313	0.5834	-0.6587	0.2027	-0.5934	-0.184	0.219	0.402	0.1427	0.002	-0.222	0.004	0.975	0.0801	0.1	0.0	0.1
-0.1739	0.0533	-0.0583	0.004	-0.0763	0.6395	-0.7019	0.1617	-0.7363	-0.175	0.218	0.408	0.1588	0.003	-0.247	0.002	0.969	0.4149	0.9	-0.1	0.6
0.0401	0.0123	0.0217	-0.0353	-0.2203	0.6284	-0.6458	0.1891	-0.7033	-0.174	0.218	0.409	0.1614	0.001	-0.251	0.003	0.968	0.0918	0.1	0.0	0.1
0.1341	0.0023	0.0437	-0.0336	-0.0771	0.6273	-0.6587	0.1617	-0.6374	-0.173	0.218	0.41	0.1634	0.005	-0.254	0.003	0.967	0.0783	0.1	0.0	0.1
0.0831	-0.0387	0.0187	-0.0154	0.0	0.626	-0.6587	0.2027	-0.5934	-0.168	0.218	0.413	0.173	0.002	-0.268	0.005	0.963	0.333	0.5	0.0	0.3
-0.0599	-0.0007	-0.0093	-0.0097	0.0039	0.6452	-0.6328	0.2984	-0.5934	-0.166	0.218	0.415	0.1771	0.004	-0.275	0.004	0.962	0.0954	0.2	0.0	0.2
0.0121	-0.2897	-0.1123	-0.1195	0.1075	-0.1767	-0.7667	0.4214	-0.3297	-0.159	0.218	0.419	0.1923	0.001	-0.298	0.004	0.955	0.495	0.7	0.0	0.4
0.0141	0.0123	-0.0873	0.1218	0.1448	-0.1432	-0.7538	0.3257	-0.4286	-0.158	0.218	0.421	0.1954	0.002	-0.302	0.005	0.953	0.0756	0.1	0.0	0.2
0.0231	0.0073	0.1137	0.0119	0.2413	-0.201	-0.8056	0.3941	-0.3626	-0.156	0.218	0.422	0.2	0.002	-0.309	0.004	0.951	0.09	0.2	0.0	0.1
-0.0769	-0.1147	0.0697	0.0284	0.0304	-0.1468	-0.8575	0.4897	-0.0989	-0.155	0.218	0.423	0.203	0.003	-0.313	0.004	0.95	0.0846	0.1	0.0	0.1
-0.0959	0.0023	0.0567	-0.0029	0.0023	0.0027	-0.7408	0.2711	-0.3626	-0.15	0.218	0.428	0.2133	-0.002	-0.329	0.006	0.944	0.3501	0.5	0.0	0.5
-0.0319	0.0423	-0.0543	0.0034	-0.0483	0.0231	-0.7279	0.3257	-0.3626	-0.149	0.218	0.429	0.2159	0.0	-0.333	0.005	0.943	0.0891	0.1	0.0	0.1
-0.0059	0.0193	-0.0893	-0.0746	0.0576	-0.0082	-0.7538	0.2984	-0.3956	-0.148	0.218	0.43	0.2189	0.0	-0.337	0.006	0.941	0.081	0.1	0.0	0.1
-0.0579	0.0403	0.0267	-0.0535	0.056	-0.0167	-0.7927	0.2847	-0.3626	-0.147	0.218	0.431	0.2216	0.002	-0.341	0.005	0.94	0.0882	0.1	0.0	0.1
0.0291	-0.0047	-0.0363	-0.0865	0.0226	0.0115	-0.7538	0.3531	-0.3626	-0.143	0.218	0.436	0.2326	-0.003	-0.357	0.008	0.934	0.27	0.4	0.0	0.5
-0.0189	0.0093	0.0357	-0.0222	0.0179	0.0226	-0.7797	0.3394	-0.3297	-0.142	0.218	0.437	0.2353	0.001	-0.361	0.004	0.932	0.081	0.1	0.0	0.1
0.0041	-0.0067	0.0467	-0.0387	0.0039	0.0164	-0.7927	0.2984	-0.3956	-0.14	0.218	0.438	0.2387	0.0	-0.366	0.005	0.931	0.0801	0.2	0.0	0.1
-0.0049	-0.0197	-0.0163	-0.0461	0.0218	0.0074	-0.7279	0.3257	-0.3626	-0.139	0.218	0.439	0.2415	0.001	-0.37	0.006	0.929	0.081	0.1	0.0	0.1
